64	0
64	0
64	0
64	0
62	0
62	0
62	0
62	0
60	0
60	0
60	0
58	0
58	0
58	0
58	0
56	0
56	0
56	0
56	0
54	0
54	0
54	0
54	0
52	0
52	0
52	0
52	0
50	0
50	0
50	0
50	0
48	0
48	0
48	0
48	0
48	0
46	0
46	0
46	0
46	0
46	0
44	0
44	0
44	0
44	0
44	0
44	0
42	0
42	0
42	0
42	0
42	0
40	0
40	0
40	0
40	0
40	0
38	0
38	0
38	0
38	0
38	0
38	0
36	0
36	0
36	0
36	0
36	0
36	0
34	0
34	0
34	0
34	0
34	0
34	0
32	0
32	0
32	0
32	0
32	0
32	0
30	0
30	0
30	0
30	0
30	0
30	0
28	0
28	0
28	0
28	0
28	0
28	0
26	0
26	0
26	0
26	0
26	0
26	0
26	0
24	0
24	0
24	0
24	0
24	0
24	0
22	0
22	0
22	0
22	0
22	0
20	0
20	0
20	0
20	0
20	0
18	0
18	0
18	0
18	0
18	0
16	0
16	0
16	0
16	0
16	0
14	0
14	0
14	0
14	0
14	0
12	0
12	0
12	0
12	0
12	0
10	0
10	0
10	0
10	0
10	0
8	0
8	0
8	0
8	0
8	0
6	0
6	0
6	0
6	0
6	0
6	0
4	0
4	0
4	0
4	0
4	0
4	0
2	0
2	0
2	0
2	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	180
2	180
2	180
2	180
2	180
2	180
4	180
4	180
4	180
4	180
4	180
4	180
6	180
6	180
6	180
6	180
6	180
6	180
8	180
8	180
8	180
8	180
8	180
8	180
10	180
10	180
10	180
10	180
10	180
10	180
12	180
12	180
12	180
12	180
12	180
12	180
14	180
14	180
14	180
14	180
14	180
14	180
16	180
16	180
16	180
16	180
16	180
16	180
18	180
18	180
18	180
18	180
18	180
18	180
20	180
20	180
20	180
20	180
20	180
22	180
22	180
22	180
22	180
22	180
24	180
24	180
24	180
24	180
24	180
24	180
26	180
26	180
26	180
26	180
26	180
26	180
26	180
26	180
28	180
28	180
28	180
28	180
28	180
28	180
28	180
30	180
30	180
30	180
30	180
30	180
30	180
30	180
32	180
32	180
32	180
32	180
32	180
32	180
32	180
34	180
34	180
34	180
34	180
34	180
34	180
34	180
36	180
36	180
36	180
36	180
36	180
38	180
38	180
38	180
38	180
38	180
40	180
40	180
40	180
40	180
40	180
42	180
42	180
42	180
42	180
42	180
44	180
44	180
44	180
44	180
44	180
46	180
46	180
46	180
46	180
46	180
48	180
48	180
48	180
48	180
50	180
50	180
50	180
50	180
52	180
52	180
52	180
52	180
52	180
54	180
54	180
54	180
54	180
54	180
56	180
56	180
56	180
56	180
58	180
58	180
58	180
58	180
60	180
60	180
60	180
60	180
62	180
62	180
62	180
62	180
64	180
64	180
64	180
64	180
64	100
64	100
64	100
64	100
64	100
64	100
62	100
62	100
62	100
62	100
62	100
62	100
62	100
60	100
60	100
60	100
60	100
60	100
58	100
58	100
58	100
58	100
58	100
58	100
58	100
56	100
56	100
56	100
56	100
56	100
56	100
56	100
54	100
54	100
54	100
54	100
54	100
54	100
54	100
52	100
52	100
52	100
52	100
52	100
52	100
52	100
52	100
50	100
50	100
50	100
50	100
50	100
50	100
50	100
50	100
48	100
48	100
48	100
48	100
48	100
48	100
48	100
48	100
46	100
46	100
46	100
46	100
46	100
46	100
46	100
46	100
44	100
44	100
44	100
44	100
44	100
44	100
44	100
44	100
42	100
42	100
42	100
42	100
42	100
42	100
42	100
42	100
42	100
40	100
40	100
40	100
40	100
40	100
40	100
40	100
40	100
40	100
38	100
38	100
38	100
38	100
38	100
38	100
38	100
38	100
38	100
36	100
36	100
36	100
36	100
36	100
36	100
36	100
36	100
36	100
34	100
34	100
34	100
34	100
34	100
34	100
34	100
34	100
34	100
34	100
32	100
32	100
32	100
32	100
32	100
32	100
32	100
32	100
32	100
32	100
30	100
30	100
30	100
30	100
30	100
30	100
30	100
30	100
30	100
30	100
28	100
28	100
28	100
28	100
28	100
28	100
28	100
28	100
28	100
28	100
26	100
26	100
26	100
26	100
26	100
26	100
26	100
26	100
26	100
26	100
24	100
24	100
24	100
24	100
24	100
24	100
24	100
24	100
24	100
22	100
22	100
22	100
22	100
22	100
20	100
20	100
20	100
20	100
20	100
18	100
18	100
18	100
18	100
18	100
16	100
16	100
16	100
16	100
16	100
14	100
14	100
14	100
